Product,City,Stock_Level,Category,ds,yhat,yhat_lower,yhat_upper,Reorder_Point
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-03-26,5325.820603892464,5325.820586515722,5325.820619135537,5858.402664281711
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-03-28,1111.5521572613495,1111.5521389732758,1111.5521734960157,1222.7073729874846
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-03-29,1035.688073979777,1035.6880552300065,1035.6880907308168,1139.2568813777548
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-03-30,1105.1816026581382,1105.1815834635736,1105.181619929236,1215.6997629239522
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-03-31,6729.776763963961,6729.776744312055,6729.776781723096,7402.754440360357
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-04-01,2155.467126779812,2155.4671064922586,2155.4671450314954,2371.0138394577934
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-04-02,7567.192174756512,7567.192153871761,7567.192193537836,8323.911392232163
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-04-04,2464.1739292690045,2464.173907249341,2464.1739489235106,2710.591322195905
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-04-05,1837.2703650736448,1837.2703424849096,1837.270385153833,2020.9974015810094
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-04-06,1294.906276547078,1294.9062533793235,1294.9062972045842,1424.396904201786
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-04-07,6257.122137779506,6257.122113837537,6257.1221587036,6882.834351557458
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-04-08,982.027363692473,982.0273392899114,982.0273848572874,1080.2301000617203
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-04-09,5668.226919501343,5668.226894452952,5668.226941079962,6235.049611451478
Harry Potter Box Set,Bahir Dar,337,Home Appliances,2024-04-14,902.755342869219,902.7553149713984,902.7553670846388,993.0308771561411
Nike Air Max,Bahir Dar,118,Electronics,2024-01-02,132.7244814747412,132.72448147252362,132.72448147684784,145.99692962221533
Nike Air Max,Bahir Dar,118,Electronics,2024-01-03,293.9929805450738,293.9929805429784,293.9929805471366,323.39227859958123
Nike Air Max,Bahir Dar,118,Electronics,2024-01-24,494.9157895903958,494.9157895883765,494.9157895925031,544.4073685494354
Nike Air Max,Bahir Dar,118,Electronics,2024-02-09,602.6290392159897,602.6290392133177,602.6290392185858,662.8919431375887
Nike Air Max,Bahir Dar,118,Electronics,2024-02-11,802.4925023870168,801.9498418680382,802.694114905868,882.7417526257185
Nike Air Max,Bahir Dar,118,Electronics,2024-02-27,119.71266474013773,92.35530096944524,145.23782166532152,131.6839312141515
Nike Air Max,Bahir Dar,118,Electronics,2024-02-28,1180.2697425870251,1150.2902397802925,1208.504661710863,1298.2967168457278
Nike Air Max,Bahir Dar,118,Electronics,2024-02-29,1110.920870672997,1079.1901250957344,1142.2182148535085,1222.0129577402968
Nike Air Max,Bahir Dar,118,Electronics,2024-03-01,3776.44451542673,3742.5231373960673,3810.4392074125176,4154.088966969403
Nike Air Max,Bahir Dar,118,Electronics,2024-03-02,3922.3856815841946,3885.4075338518414,3958.715872288986,4314.624249742615
Nike Air Max,Bahir Dar,118,Electronics,2024-03-03,8756.557794605376,8717.048064436853,8795.53969369967,9632.213574065914
Nike Air Max,Bahir Dar,118,Electronics,2024-03-04,7831.75852169553,7790.552142599561,7873.484944283073,8614.934373865084
Nike Air Max,Bahir Dar,118,Electronics,2024-03-05,12782.18140714955,12736.895701147352,12825.575166891163,14060.399547864507
Nike Air Max,Bahir Dar,118,Electronics,2024-03-06,14492.418550457076,14443.300054379491,14537.437083722383,15941.660405502786
Nike Air Max,Bahir Dar,118,Electronics,2024-03-07,14808.777397496657,14756.60250042642,14857.308776734028,16289.655137246324
Nike Air Max,Bahir Dar,118,Electronics,2024-03-08,17568.98812329195,17514.466325725527,17621.724404918725,19325.886935621147
Nike Air Max,Bahir Dar,118,Electronics,2024-03-09,17497.935316964085,17440.515821695786,17553.460724448265,19247.728848660496
Nike Air Max,Bahir Dar,118,Electronics,2024-03-10,21790.010126240264,21729.12622234236,21848.1101872675,23969.01113886429
Nike Air Max,Bahir Dar,118,Electronics,2024-03-11,19992.502350130177,19928.89281545069,20053.886791720142,21991.752585143196
Nike Air Max,Bahir Dar,118,Electronics,2024-03-12,23742.48945612631,23674.31344771059,23806.776023481325,26116.73840173894
Nike Air Max,Bahir Dar,118,Electronics,2024-03-13,23936.09794523061,23864.54237635424,24004.05727312409,26329.70773975367
Nike Air Max,Bahir Dar,118,Electronics,2024-03-14,22439.846123382224,22365.54806537474,22510.85066870057,24683.830735720447
Nike Air Max,Bahir Dar,118,Electronics,2024-03-15,23120.13708196617,23042.337377254717,23194.93089969516,25432.150790162792
Nike Air Max,Bahir Dar,118,Electronics,2024-03-16,20738.534629672777,20656.247985892307,20818.67847547147,22812.388092640056
Nike Air Max,Bahir Dar,118,Electronics,2024-03-17,22533.42425160129,22448.283529578883,22617.08859656599,24786.76667676142
Nike Air Max,Bahir Dar,118,Electronics,2024-03-18,18102.491376766728,18011.29788001266,18189.84316219839,19912.7405144434
Nike Air Max,Bahir Dar,118,Electronics,2024-03-19,19138.4933802261,19043.659581555,19229.678176957583,21052.34271824871
Nike Air Max,Bahir Dar,118,Electronics,2024-03-20,16597.2264396868,16499.787495505567,16691.882380990577,18256.949083655483
Nike Air Max,Bahir Dar,118,Electronics,2024-03-21,12407.42764679708,12305.268683226755,12505.21327898484,13648.170411476789
Nike Air Max,Bahir Dar,118,Electronics,2024-03-22,10498.717387930385,10393.37950559973,10599.652411413668,11548.589126723424
Nike Air Max,Bahir Dar,118,Electronics,2024-03-23,5695.254888764304,5585.359525447233,5800.867479388378,6264.780377640735
Nike Air Max,Bahir Dar,118,Electronics,2024-03-24,5295.752029563791,5181.650875189883,5405.29837797946,5825.3272325201715
Nike Air Max,Bahir Dar,118,Electronics,2024-04-19,1972.2902659464044,1747.8822518300394,2205.170094472276,2169.519292541045
Nike Air Max,Bahir Dar,118,Electronics,2024-04-20,2480.0687861238634,2250.5045860055843,2714.9623762036504,2728.07566473625
Nike Air Max,Bahir Dar,118,Electronics,2024-04-21,7250.281160744546,7014.709885668871,7489.811806526419,7975.309276819001
Nike Air Max,Bahir Dar,118,Electronics,2024-04-22,5825.145961602356,5584.179116034297,6069.455443920328,6407.660557762591
Nike Air Max,Bahir Dar,118,Electronics,2024-04-23,9842.46630075524,9594.788159817535,10092.063337988497,10826.712930830765
Nike Air Max,Bahir Dar,118,Electronics,2024-04-24,10204.778681084372,9950.224312125338,10461.679041707885,11225.256549192809
Nike Air Max,Bahir Dar,118,Electronics,2024-04-25,8790.399067686134,8530.963064223126,9053.471242680396,9669.438974454748
Nike Air Max,Bahir Dar,118,Electronics,2024-04-26,9482.444322453564,9218.230989396548,9750.138152119447,10430.688754698922
Nike Air Max,Bahir Dar,118,Electronics,2024-04-27,7063.476312151337,6795.240955766475,7338.114550914991,7769.823943366471
Nike Air Max,Bahir Dar,118,Electronics,2024-04-28,8796.390138068466,8522.00935247207,9077.04936152814,9676.029151875313
Nike Air Max,Bahir Dar,118,Electronics,2024-04-29,4306.002380987287,4024.441883838019,4591.360577312813,4736.602619086017
Nike Air Max,Bahir Dar,118,Electronics,2024-04-30,5313.842949723216,5029.291832195969,5603.93542972667,5845.2272446955385
Nike Air Max,Bahir Dar,118,Electronics,2024-05-01,2805.08157021678,2514.9317404713406,3103.02304573574,3085.5897272384586
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-01-27,445.4804832370233,445.48048322162026,445.4804832537431,490.02853156072564
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-02-02,368.3810285800576,368.3810285643758,368.3810285966464,405.2191314380634
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-02,977.9644886304602,977.9644666012072,977.9645111530962,1075.7609374935064
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-03,536.781206093809,536.7811813034199,536.7812304246684,590.45932670319
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-05,1936.5138159499768,1936.5137880193472,1936.513842321081,2130.1651975449745
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-06,1683.848546245215,1683.8485164489034,1683.8485742458697,1852.2334008697367
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-07,2038.0067805844224,2038.0067480568453,2038.006810085174,2241.8074586428647
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-08,1921.543504113675,1921.5434700428225,1921.543535571549,2113.6978545250427
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-09,2500.284451902606,2500.2844156278,2500.28448539506,2750.312897092867
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-10,1910.45556101366,1910.455522774377,1910.45559624842,2101.501117115026
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-12,2949.7455987561057,2949.7455555343563,2949.745638732419,3244.7201586317165
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-13,2495.177041421497,2495.176995932098,2495.177083909596,2744.694745563647
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-14,2640.0747512189805,2640.0747034663445,2640.074795919192,2904.0822263408786
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-15,2312.458400040949,2312.4583499140194,2312.458446887105,2543.704240045044
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-16,2683.54084911503,2683.5407967904816,2683.5408983258453,2951.8949340265335
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-17,1894.7021815586456,1894.702127708225,1894.7022330924,2084.1723997145104
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-19,2580.5006043335507,2580.5005453642307,2580.5006596175963,2838.550664766906
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-20,1979.3367918428148,1979.336730227492,1979.336849563629,2177.2704710270964
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-21,2001.8451189164248,2001.8450547865607,2001.8451795837725,2202.0296308080674
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-22,1578.13581556182,1578.1357491063136,1578.1358786192884,1735.949397118002
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-23,1880.655770070028,1880.6557012497133,1880.655836233916,2068.721347077031
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-24,1051.1380922572384,1051.1380213804557,1051.1381617615652,1156.2519014829625
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-26,1736.2759189959868,1736.275842700294,1736.2759934847402,1909.9035108955857
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-27,1171.583025799228,1171.5829467028093,1171.5831034897485,1288.741328379151
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-28,1251.4828093214478,1251.482727702681,1251.4828895771386,1376.6310902535927
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-29,902.5768764918422,902.5767923110308,902.576959220569,992.8345641410265
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-30,1293.3018327104664,1293.301745866259,1293.3019187753048,1422.6320159815132
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-03-31,561.0106281510401,561.0105390492423,561.0107171394324,617.1116909661442
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-02,1449.1556007041866,1449.1555059677878,1449.1556948020764,1594.0711607746052
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-03,980.9404249603426,980.9403280555136,980.9405223329288,1079.034467456377
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-04,1148.030754345472,1148.0306539948594,1148.0308535215895,1262.8338297800192
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-05,872.9882200322219,872.9881170125246,872.9883215890118,960.2870420354442
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-06,1320.695717032517,1320.6956115345151,1320.6958216421986,1452.7652887357688
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-07,625.5516733983693,625.5515643937588,625.5517794707097,688.1068407382063
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-09,1520.2060149092376,1520.20590156399,1520.2061270040708,1672.2266164001614
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-10,1019.1772620525738,1019.1771467002216,1019.1773787519006,1121.0949882578313
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-11,1129.3395672318566,1129.3394495937137,1129.3396876750724,1242.2735239550423
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-12,774.24868744967,774.2485657286286,774.2488102706772,851.6735561946371
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-13,1120.5899202486935,1120.589794275071,1120.5900457218504,1232.648912273563
Fitbit Charge 5,Bahir Dar,355,Furniture,2024-04-16,916.9717744355504,916.9716404293504,916.9719106425968,1008.6689518791055
Desk Organizer,Bahir Dar,190,Electronics,2024-01-07,468.3557743234983,468.35577430521,468.35577434189423,515.1913517558481
Desk Organizer,Bahir Dar,190,Electronics,2024-01-25,195.13872150592624,195.1387214878142,195.13872152329776,214.6525936565189
Desk Organizer,Bahir Dar,190,Electronics,2024-01-29,331.06004069357505,331.06004067529705,331.0600407120708,364.1660447629326
Desk Organizer,Bahir Dar,190,Electronics,2024-02-09,7343.655019693359,7343.65501966745,7343.655019715321,8078.0205216626955
Desk Organizer,Bahir Dar,190,Electronics,2024-02-10,4306.590164806743,4306.590164777074,4306.5901648308245,4737.249181287418
Desk Organizer,Bahir Dar,190,Electronics,2024-02-11,796.5508623858891,796.5508623303299,796.5508624166625,876.2059486244781
Desk Organizer,Bahir Dar,190,Electronics,2024-02-14,800.3978415563292,800.3978412472135,800.3978417993773,880.4376257119623
Desk Organizer,Bahir Dar,190,Electronics,2024-02-16,8248.6769543456,8248.676953721395,8248.676954817542,9073.54464978016
Desk Organizer,Bahir Dar,190,Electronics,2024-02-17,5184.019171109517,5184.0191703384935,5184.019171738773,5702.421088220469
Desk Organizer,Bahir Dar,190,Electronics,2024-02-18,1587.114335442186,1587.1143344624038,1587.1143362494413,1745.825768986405
Desk Organizer,Bahir Dar,190,Electronics,2024-02-21,1013.9664259027016,1013.9664243809708,1013.9664272279506,1115.363068492972
Desk Organizer,Bahir Dar,190,Electronics,2024-02-23,7877.45678325482,7877.456781376712,7877.456784907388,8665.202461580302
Desk Organizer,Bahir Dar,190,Electronics,2024-02-24,4484.824989087041,4484.824986965642,4484.824991035242,4933.307487995746
Desk Organizer,Bahir Dar,190,Electronics,2024-02-25,548.5335577776332,548.5335553415268,548.5335599895743,603.3869135553965
Desk Organizer,Bahir Dar,190,Electronics,2024-03-01,5291.914076380169,5291.914072554203,5291.9140797393375,5821.105484018186
Desk Organizer,Bahir Dar,190,Electronics,2024-03-02,1677.04296636864,1677.042962170771,1677.042970006607,1844.7472630055042
Desk Organizer,Bahir Dar,190,Electronics,2024-03-08,2184.062978325604,2184.062972083895,2184.0629837520128,2402.4692761581646
Desk Organizer,Bahir Dar,190,Electronics,2024-03-15,926.8667564864968,926.866747519964,926.8667647582012,1019.5534321351465
Desk Organizer,Bahir Dar,190,Electronics,2024-03-22,2778.827730198093,2778.8277180340874,2778.827740959391,3056.7105032179024
Desk Organizer,Bahir Dar,190,Electronics,2024-03-23,173.1958993344888,173.1958865585536,173.19591037723677,190.51548926793768
Desk Organizer,Bahir Dar,190,Electronics,2024-03-29,7931.154200057064,7931.154184647126,7931.154213765978,8724.26962006277
Desk Organizer,Bahir Dar,190,Electronics,2024-03-30,5776.798452529343,5776.798436720378,5776.798466564551,6354.478297782278
Desk Organizer,Bahir Dar,190,Electronics,2024-03-31,3182.9474704601434,3182.947454226188,3182.947484758192,3501.242217506158
Desk Organizer,Bahir Dar,190,Electronics,2024-04-01,2256.444217390849,2256.4442006248223,2256.4442320985395,2482.088639129934
Desk Organizer,Bahir Dar,190,Electronics,2024-04-02,3239.421272547599,3239.421255386397,3239.4212878154663,3563.3633998023593
Desk Organizer,Bahir Dar,190,Electronics,2024-04-03,6183.2487432223015,6183.2487255324,6183.248758759567,6801.573617544533
Desk Organizer,Bahir Dar,190,Electronics,2024-04-04,3955.67337121871,3955.673352912031,3955.673386953221,4351.2407083405815
Desk Organizer,Bahir Dar,190,Electronics,2024-04-05,15867.20082934805,15867.200810621403,15867.200845385743,17453.920912282858
Desk Organizer,Bahir Dar,190,Electronics,2024-04-06,13993.76468427018,13993.76466514696,13993.764700791353,15393.141152697199
Desk Organizer,Bahir Dar,190,Electronics,2024-04-07,11633.564266518852,11633.564246843056,11633.564283424248,12796.920693170738
Desk Organizer,Bahir Dar,190,Electronics,2024-04-08,10886.33673861705,10886.336718351267,10886.336755785944,11974.970412478757
Desk Organizer,Bahir Dar,190,Electronics,2024-04-09,11986.99498104822,11986.99496028798,11986.994998553891,13185.694479153042
Desk Organizer,Bahir Dar,190,Electronics,2024-04-10,14979.78098668574,14979.780965343787,14979.78100454621,16477.759085354315
Desk Organizer,Bahir Dar,190,Electronics,2024-04-11,12725.632367924132,12725.632346063683,12725.63238625908,13998.195604716546
Desk Organizer,Bahir Dar,190,Electronics,2024-04-12,24528.807307759256,24528.80728543671,24528.80732708388,26981.688038535183
Desk Organizer,Bahir Dar,190,Electronics,2024-04-13,22459.80388792351,22459.803865058784,22459.80390784181,24705.78427671586
Desk Organizer,Bahir Dar,190,Electronics,2024-04-14,19812.447844105565,19812.44782081753,19812.447864334637,21793.692628516124
Desk Organizer,Bahir Dar,190,Electronics,2024-04-15,18683.405454137825,18683.40543019055,18683.40547462324,20551.745999551607
Desk Organizer,Bahir Dar,190,Electronics,2024-04-16,19306.04447553364,19306.04445090936,19306.04449675337,21236.648923087007
Desk Organizer,Bahir Dar,190,Electronics,2024-04-17,21724.78428387464,21724.78425870377,21724.78430557362,23897.262712262105
Desk Organizer,Bahir Dar,190,Electronics,2024-04-18,18802.62473321965,18802.624707602445,18802.62475545571,20682.887206541618
Desk Organizer,Bahir Dar,190,Electronics,2024-04-19,29847.89171719722,29847.891690897955,29847.89174003117,32832.68088891695
Desk Organizer,Bahir Dar,190,Electronics,2024-04-20,26937.229009824616,26937.22898300867,26937.229033256463,29630.951910807078
Desk Organizer,Bahir Dar,190,Electronics,2024-04-21,23372.70531507597,23372.705287698263,23372.705338963944,25709.97584658357
Desk Organizer,Bahir Dar,190,Electronics,2024-04-22,21261.289551626018,21261.28952374284,21261.28957596093,23387.41850678862
Desk Organizer,Bahir Dar,190,Electronics,2024-04-23,20848.6152118638,20848.61518324611,20848.61523681065,22933.47673305018
Desk Organizer,Bahir Dar,190,Electronics,2024-04-24,22193.17459411932,22193.17456471352,22193.174619415397,24412.492053531252
Desk Organizer,Bahir Dar,190,Electronics,2024-04-25,18173.63386546813,18173.63383551937,18173.633891405523,19990.997252014946
Desk Organizer,Bahir Dar,190,Electronics,2024-04-26,28115.31017356273,28115.310142885297,28115.310200162065,30926.841190919007
Desk Organizer,Bahir Dar,190,Electronics,2024-04-27,24112.8453877707,24112.84535632397,24112.84541481121,26524.129926547772
Desk Organizer,Bahir Dar,190,Electronics,2024-04-28,19486.95206401193,19486.952031876503,19486.952091662664,21435.647270413123
Desk Organizer,Bahir Dar,190,Electronics,2024-04-29,16363.492836817792,16363.492803988463,16363.49286507198,17999.842120499572
Desk Organizer,Bahir Dar,190,Electronics,2024-04-30,15006.823568735655,15006.823535263533,15006.823597750014,16507.50592560922
Desk Organizer,Bahir Dar,190,Electronics,2024-05-01,15493.55161349744,15493.551579566014,15493.551643223953,17042.906774847186
Desk Organizer,Bahir Dar,190,Electronics,2024-05-02,10719.411492112173,10719.41145776236,10719.411522974427,11791.35264132339
Desk Organizer,Bahir Dar,190,Electronics,2024-05-03,20025.311014111398,20025.31097938558,20025.31104542391,22027.84211552254
Desk Organizer,Bahir Dar,190,Electronics,2024-05-04,15519.594374391352,15519.594339016096,15519.594406250317,17071.55381183049
Desk Organizer,Bahir Dar,190,Electronics,2024-05-05,10534.409562176008,10534.409525992956,10534.40959495482,11587.85051839361
Desk Organizer,Bahir Dar,190,Electronics,2024-05-06,7204.452472305752,7204.452435322887,7204.4525057783785,7924.897719536328
Desk Organizer,Bahir Dar,190,Electronics,2024-05-07,5800.028343041532,5800.028305295287,5800.028376845895,6380.031177345686
Levi’s 501 Jeans,Adama,130,Electronics,2024-01-14,323.0523722702466,323.05237181575245,323.05237273063733,355.3576094972713
Levi’s 501 Jeans,Adama,130,Electronics,2024-01-23,387.0331098468344,387.033109368008,387.0331102995236,425.7364208315179
Levi’s 501 Jeans,Adama,130,Electronics,2024-01-30,340.533376249002,340.5333757912068,340.5333767240034,374.5867138739022
Levi’s 501 Jeans,Adama,130,Electronics,2024-01-31,3647.972100935407,3647.972100481215,3647.972101413781,4012.7693110289483
Levi’s 501 Jeans,Adama,130,Electronics,2024-02-01,2639.651471701431,2639.651471245021,2639.651472212304,2903.6166188715742
Levi’s 501 Jeans,Adama,130,Electronics,2024-02-02,1056.8646758936256,1056.8646753747812,1056.8646764134485,1162.5511434829882
Levi’s 501 Jeans,Adama,130,Electronics,2024-02-04,1454.8946312856324,1454.894630648491,1454.8946318668106,1600.3840944141957
Levi’s 501 Jeans,Adama,130,Electronics,2024-02-07,1731.614016917732,1731.614015813672,1731.614017834224,1904.7754186095053
Levi’s 501 Jeans,Adama,130,Electronics,2024-02-08,670.157681142075,670.157679939402,670.1576822998574,737.1734492562827
Levi’s 501 Jeans,Adama,130,Electronics,2024-02-14,353.5720379668869,353.57203462679126,353.572040860968,388.92924176357565
Levi’s 501 Jeans,Adama,130,Electronics,2024-02-21,424.3972932612953,424.3972867896371,424.39729908566056,466.8370225874249
Levi’s 501 Jeans,Adama,130,Electronics,2024-02-28,742.6617386292155,742.6617286671592,742.6617482933663,816.9279124921371
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-06,154.61016590134705,154.61015187400338,154.6101797651687,170.07118249148175
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-20,1845.2395932046893,1845.2395692626476,1845.2396180179485,2029.7635525251585
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-21,1616.0560414843385,1616.056016804126,1616.05606748174,1777.6616456327724
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-22,895.9374399183803,895.9374146296375,895.9374667006557,985.5311839102184
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-24,3211.2135593682674,3211.2135325594054,3211.2135877417127,3532.3349153050945
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-26,2340.660463480268,2340.66043522571,2340.660493510896,2574.726509828295
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-27,6582.551347778423,6582.551319007875,6582.55137847883,7240.806482556266
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-28,6535.614826882126,6535.614797318155,6535.614858463037,7189.176309570339
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-29,5922.396742170702,5922.396711892777,5922.396774896729,6514.636416387772
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-30,4493.592262634393,4493.592231537944,4493.592296739448,4942.951488897832
Levi’s 501 Jeans,Adama,130,Electronics,2024-03-31,8207.2910274294,8207.290996041713,8207.29106205192,9028.020130172341
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-01,3527.291996433428,3527.2919641075728,3527.292031778616,3880.021196076771
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-02,6970.979098112215,6970.979064968517,6970.97913405755,7668.077007923437
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-03,10908.642090877684,10908.64205654904,10908.642127967982,11999.506299965453
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-04,10483.254851176123,10483.254816253044,10483.25488881361,11531.580336293737
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-05,9424.929305051077,9424.929269353726,9424.929343283822,10367.422235556185
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-06,7493.78143372084,7493.781397621137,7493.781472694253,8243.159577092925
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-07,10658.951356857624,10658.951319648962,10658.951396708608,11724.846492543387
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-08,5396.64397167994,5396.643933880425,5396.644012353769,5936.308368847934
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-09,8237.688428712698,8237.688389899433,8237.688470170879,9061.457271583968
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-10,11566.509339041051,11566.509299286863,11566.509381444514,12723.160272945157
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-11,10540.53145681858,10540.531416687854,10540.531500075287,11594.58460250044
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-12,8904.246371760117,8904.246330370017,8904.246415423979,9794.67100893613
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-13,6431.688454608611,6431.688412593133,6431.688499070627,7074.857300069473
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-14,9105.073060628009,9105.073017769864,9105.073105680816,10015.58036669081
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-15,3412.474342705713,3412.474297873521,3412.4743881603795,3753.721776976284
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-16,5895.0513876949935,5895.051342567518,5895.051434558253,6484.556526464494
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-17,8945.72525851736,8945.725212312875,8945.725306044587,9840.297784369095
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-18,7728.337346083117,7728.33729878931,7728.337394808033,8501.171080691429
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-19,5991.524940458514,5991.524892405574,5991.5249896643245,6590.677434504366
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-20,3511.067134348732,3511.067084704669,3511.0671846216346,3862.1738477836057
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-21,6268.458249459503,6268.45819901222,6268.458300479784,6895.304074405454
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-22,748.5885066227202,748.5884554160717,748.5885586366941,823.4473572849922
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-23,3487.041126953816,3487.04107503495,3487.041179529828,3835.7452396491976
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-24,6868.906997320344,6868.906944209969,6868.907050360509,7555.797697052379
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-25,6048.143961822126,6048.143908135743,6048.144015949672,6652.958358004339
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-26,4761.711495053517,4761.71143966944,4761.711550389079,5237.882644558869
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-27,2772.227042936187,2772.226986940684,2772.22709976169,3049.449747229806
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-28,6046.892902072521,6046.892844525663,6046.892960127023,6651.582192279773
Levi’s 501 Jeans,Adama,130,Electronics,2024-04-29,1055.5637777738175,1055.5637188546646,1055.5638372313374,1161.1201555511993
KitchenAid Mixer,Jimma,66,Beauty,2024-01-03,87.76886908446102,87.76886893344549,87.7688692378146,96.54575599290713
KitchenAid Mixer,Jimma,66,Beauty,2024-01-13,178.41863838341345,178.41863823588363,178.4186385347774,196.26050222175482
KitchenAid Mixer,Jimma,66,Beauty,2024-01-18,444.97805008847865,444.97804993626113,444.9780502342446,489.47585509732653
KitchenAid Mixer,Jimma,66,Beauty,2024-01-24,232.4187268659674,232.4187267049963,232.41872701786988,255.66059955256415
KitchenAid Mixer,Jimma,66,Beauty,2024-01-28,472.55585027664864,472.5558501285016,472.5558504347591,519.8114353043136
KitchenAid Mixer,Jimma,66,Beauty,2024-01-30,843.8200713913652,843.8200712020104,843.820071599149,928.2020785305018
KitchenAid Mixer,Jimma,66,Beauty,2024-02-02,1619.2157320125305,1619.2157314342653,1619.215732672812,1781.1373052137837
