Product,City,Stock_Level,Category,ds,yhat,yhat_lower,yhat_upper,Week,Reorder_Point,Reorder_Point_Weekly
Samsung Smartwatch,Adama,43,Sports,2024-02-25,7626.559834813044,7626.559819606155,7626.559850612372,8,8389.21581829435,132904.75054066398
Samsung Smartwatch,Adama,43,Sports,2024-02-26,9773.592124776098,9773.59210908408,9773.59214135147,9,10750.95133725371,123110.61405907845
Samsung Smartwatch,Adama,43,Sports,2024-02-27,9496.816480305642,9496.816463829233,9496.816497565822,9,10446.498128336207,123110.61405907845
Samsung Smartwatch,Adama,43,Sports,2024-02-28,8783.014487932232,8783.014471070503,8783.014506028732,9,9661.315936725456,123110.61405907845
Samsung Smartwatch,Adama,43,Sports,2024-02-29,2923.2552777809665,2923.2552600724653,2923.2552966795165,9,3215.5808055590633,123110.61405907845
Samsung Smartwatch,Adama,43,Sports,2024-03-01,10214.473538589402,10214.47351985691,10214.473558395915,9,11235.920892448343,123110.61405907845
Samsung Smartwatch,Adama,43,Sports,2024-03-02,8765.76324105393,8765.763221931342,8765.76326174428,9,9642.339565159324,123110.61405907845
Samsung Smartwatch,Adama,43,Sports,2024-03-03,6002.454876415568,6002.454856669622,6002.4548980125,9,6602.700364057126,123110.61405907845
Samsung Smartwatch,Adama,43,Sports,2024-03-04,7794.680012396198,7794.679991775036,7794.680035075471,10,8574.148013635819,78638.86149786899
Samsung Smartwatch,Adama,43,Sports,2024-03-05,7170.840486681247,7170.840465303336,7170.840510393564,10,7887.9245353493725,78638.86149786899
Samsung Smartwatch,Adama,43,Sports,2024-03-06,6126.887427154829,6126.887405124448,6126.887451766365,10,6739.576169870313,78638.86149786899
Samsung Smartwatch,Adama,43,Sports,2024-03-08,6987.043448286864,6987.04342485964,6987.043474613691,10,7685.747793115551,78638.86149786899
Samsung Smartwatch,Adama,43,Sports,2024-03-09,5316.337952387227,5316.337928238381,5316.33797980903,10,5847.97174762595,78638.86149786899
Samsung Smartwatch,Adama,43,Sports,2024-03-10,2385.7217614181127,2385.721736351426,2385.7217897854207,10,2624.293937559924,78638.86149786899
Samsung Smartwatch,Adama,43,Sports,2024-03-11,4073.7115578753055,4073.711531933375,4073.7115870183607,11,4481.082713662837,25970.85878831904
Samsung Smartwatch,Adama,43,Sports,2024-03-12,3416.1303196870967,3416.1302927841475,3416.1303493109663,11,3757.7433516558067,25970.85878831904
Samsung Smartwatch,Adama,43,Sports,2024-03-13,2415.1340533281546,2415.1340258055643,2415.1340839704458,11,2656.64745866097,25970.85878831904
Samsung Smartwatch,Adama,43,Sports,2024-03-15,3608.689545606641,3608.689516292422,3608.689577862296,11,3969.5585001673053,25970.85878831904
Samsung Smartwatch,Adama,43,Sports,2024-03-16,2232.844604892106,2232.8445746909038,2232.844637866221,11,2456.1290653813167,25970.85878831904
Samsung Smartwatch,Adama,43,Sports,2024-03-18,1833.059233357064,1833.059201252744,1833.059267996957,12,2016.3651566927706,21195.496677374886
Samsung Smartwatch,Adama,43,Sports,2024-03-19,1716.1707723432974,1716.1707395642457,1716.1708076981197,12,1887.7878495776272,21195.496677374886
Samsung Smartwatch,Adama,43,Sports,2024-03-20,1327.1718556333915,1327.1718220442842,1327.171892030031,12,1459.8890411967307,21195.496677374886
Samsung Smartwatch,Adama,43,Sports,2024-03-22,3922.549938046117,3922.549903239607,3922.5499764085343,12,4314.804931850729,21195.496677374886
Samsung Smartwatch,Adama,43,Sports,2024-03-23,3314.212875800854,3314.212840169257,3314.212914741026,12,3645.6341633809398,21195.496677374886
Samsung Smartwatch,Adama,43,Sports,2024-03-24,1558.3009417239464,1558.3009048755907,1558.3009818864427,12,1714.1310358963412,21195.496677374886
Samsung Smartwatch,Adama,43,Sports,2024-03-25,4516.281069866993,4516.281031805888,4516.281111054054,13,4967.909176853693,97100.60829387812
Samsung Smartwatch,Adama,43,Sports,2024-03-26,5204.112939549125,5204.112900405674,5204.112981543,13,5724.524233504038,97100.60829387812
Samsung Smartwatch,Adama,43,Sports,2024-03-27,5601.641537326048,5601.641496844874,5601.641579957221,13,6161.805691058653,97100.60829387812
Samsung Smartwatch,Adama,43,Sports,2024-03-28,989.911484457636,989.9114421993636,989.911528357166,13,1088.9026329033998,97100.60829387812
Samsung Smartwatch,Adama,43,Sports,2024-03-29,9652.798636980282,9652.798593414816,9652.798681733377,13,10618.078500678312,97100.60829387812
Samsung Smartwatch,Adama,43,Sports,2024-03-30,9683.430622591926,9683.430577699948,9683.430668612991,13,10651.77368485112,97100.60829387812
Samsung Smartwatch,Adama,43,Sports,2024-03-31,8488.463842808947,8488.463797139695,8488.463890241306,13,9337.310227089843,97100.60829387812
Samsung Smartwatch,Adama,43,Sports,2024-04-01,11916.918559816351,11916.918513601646,11916.918608081694,14,13108.610415797988,219259.59041765635
Samsung Smartwatch,Adama,43,Sports,2024-04-02,12973.985305069613,12973.98525795584,12973.985354630164,14,14271.383835576575,219259.59041765635
Samsung Smartwatch,Adama,43,Sports,2024-04-03,13630.701875340405,13630.701828037669,13630.701926098847,14,14993.772062874446,219259.59041765635
Samsung Smartwatch,Adama,43,Sports,2024-04-04,9161.509118857131,9161.50907088521,9161.509170557289,14,10077.660030742845,219259.59041765635
Samsung Smartwatch,Adama,43,Sports,2024-04-05,17846.074153693597,17846.07410460495,17846.07420623127,14,19630.68156906296,219259.59041765635
Samsung Smartwatch,Adama,43,Sports,2024-04-06,17775.84703540703,17775.846985103577,17775.847088710656,14,19553.431738947736,219259.59041765635
Samsung Smartwatch,Adama,43,Sports,2024-04-07,16358.41414165966,16358.414090278156,16358.41419626731,14,17994.255555825628,219259.59041765635
Samsung Smartwatch,Adama,43,Sports,2024-04-08,19446.347146685934,19446.347093904194,19446.34720228013,15,21390.98186135453,307278.60204922385
Samsung Smartwatch,Adama,43,Sports,2024-04-09,20050.95968246045,20050.95962873375,20050.95973936125,15,22056.055650706494,307278.60204922385
Samsung Smartwatch,Adama,43,Sports,2024-04-10,20151.871464360836,20151.8714097923,20151.871522278656,15,22167.05861079692,307278.60204922385
Samsung Smartwatch,Adama,43,Sports,2024-04-11,15034.390250062585,15034.390194563455,15034.390309258077,15,16537.829275068845,307278.60204922385
Samsung Smartwatch,Adama,43,Sports,2024-04-12,22991.104053075367,22991.10399667782,22991.10411307144,15,25290.214458382907,307278.60204922385
Samsung Smartwatch,Adama,43,Sports,2024-04-13,22128.1549307174,22128.154873327963,22128.15499136936,15,24340.970423789142,307278.60204922385
Samsung Smartwatch,Adama,43,Sports,2024-04-14,19869.26431319372,19869.264254821752,19869.264374417147,15,21856.190744513093,307278.60204922385
Samsung Smartwatch,Adama,43,Sports,2024-04-15,22084.21667249505,22084.21661268864,22084.21673455292,16,24292.638339744557,269914.27297366445
Samsung Smartwatch,Adama,43,Sports,2024-04-16,21802.22257901569,21802.222518387414,21802.222642333905,16,23982.444836917264,269914.27297366445
Samsung Smartwatch,Adama,43,Sports,2024-04-17,21021.070666610813,21021.07060523096,21021.07073071061,16,23123.177733271896,269914.27297366445
Samsung Smartwatch,Adama,43,Sports,2024-04-18,15044.08915759363,15044.089094788182,15044.08922259137,16,16548.498073352992,269914.27297366445
Samsung Smartwatch,Adama,43,Sports,2024-04-19,22181.31991819457,22181.319854767476,22181.31998461205,16,24399.45191001403,269914.27297366445
Samsung Smartwatch,Adama,43,Sports,2024-04-20,20555.386903210438,20555.38683895237,20555.386970867425,16,22610.925593531483,269914.27297366445
Vitamix Blender,Adama,109,Home Appliances,2024-01-18,141.15145179914478,141.15145179791585,141.1514518003277,3,155.26659697905927,521.644177566733
Vitamix Blender,Adama,109,Home Appliances,2024-01-19,333.0705278069761,333.07052780585883,333.0705278080396,3,366.3775805876737,521.644177566733
Vitamix Blender,Adama,109,Home Appliances,2024-01-29,297.6876531849631,297.68765318383527,297.687653186005,5,327.4564185034594,327.4564185034594
Vitamix Blender,Adama,109,Home Appliances,2024-02-08,330.15107731989656,330.15107731876697,330.15107732104485,6,363.16618505188626,2193.3511457057257
Vitamix Blender,Adama,109,Home Appliances,2024-02-09,540.4131863965692,540.4131863951745,540.413186397925,6,594.4545050362262,2193.3511457057257
Vitamix Blender,Adama,109,Home Appliances,2024-02-11,1343.4476433069344,1343.371003482814,1343.5770171605102,6,1477.792407637628,2193.3511457057257
Vitamix Blender,Adama,109,Home Appliances,2024-02-12,222.41531697370056,222.146741405922,222.7539857729834,7,244.65684867107063,-2729.2459774493695
Vitamix Blender,Adama,109,Home Appliances,2024-02-18,669.4017303737821,666.9296524618516,672.2989125165698,7,736.3419034111604,-2729.2459774493695
Nike Air Max,Jimma,363,Home Appliances,2024-01-02,367.1773831228616,367.1773831047446,367.177383141019,1,403.8951214351478,403.8951214351478
Nike Air Max,Jimma,363,Home Appliances,2024-01-13,383.9107440658527,383.9107440470385,383.9107440849029,2,422.301818472438,-1469.6713355086713
Nike Air Max,Jimma,363,Home Appliances,2024-01-15,3693.72891479342,3693.7289147686174,3693.728914822799,3,4063.101806272762,25213.03124619746
Nike Air Max,Jimma,363,Home Appliances,2024-01-16,1298.7168501906765,1298.7168501496692,1298.716850339442,3,1428.5885352097444,25213.03124619746
Nike Air Max,Jimma,363,Home Appliances,2024-01-17,6819.864226063197,6819.864225857799,6819.864226413779,3,7501.850648669517,25213.03124619746
Nike Air Max,Jimma,363,Home Appliances,2024-01-18,4979.850902448008,4979.850902013372,4979.850903057778,3,5477.83599269281,25213.03124619746
Nike Air Max,Jimma,363,Home Appliances,2024-01-19,6548.043921041586,6548.043920303831,6548.043922000333,3,7202.848313145745,25213.03124619746
Nike Air Max,Jimma,363,Home Appliances,2024-01-20,1023.6186508379571,1023.6186497690384,1023.618652048244,3,1125.9805159217528,25213.03124619746
Nike Air Max,Jimma,363,Home Appliances,2024-01-22,3535.947059357959,3535.947057474079,3535.947061425997,4,3889.5417652937554,10927.138727348374
Nike Air Max,Jimma,363,Home Appliances,2024-01-23,642.3386780246137,642.338675687138,642.338680544807,4,706.5725458270751,10927.138727348374
Nike Air Max,Jimma,363,Home Appliances,2024-01-24,5611.628539345164,5611.628536579588,5611.628542222379,4,6172.791393279681,10927.138727348374
Nike Air Max,Jimma,363,Home Appliances,2024-01-25,3178.644658692357,3178.644655443178,3178.644662135629,4,3496.509124561593,10927.138727348374
Nike Air Max,Jimma,363,Home Appliances,2024-01-26,4126.290277176417,4126.29027333749,4126.290281172662,4,4538.919304894059,10927.138727348374
Nike Air Max,Jimma,363,Home Appliances,2024-03-06,1736.2407453475216,1736.2407051271798,1736.2407872709648,10,1909.8648198822739,-13739.17553553572
Nike Air Max,Jimma,363,Home Appliances,2024-03-08,1603.9885506937037,1603.9885088270628,1603.9885946426707,10,1764.3874057630742,-13739.17553553572
Nike Air Max,Jimma,363,Home Appliances,2024-03-13,911.1284630978116,911.1284162808076,911.128513661136,11,1002.2413094075929,-23666.449902398526
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-02,345.6308001836127,345.63080013759475,345.63080023295214,1,380.19388020197397,599.6343018516943
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-03,199.4912924088367,199.4912923616222,199.4912924544906,1,219.44042164972038,599.6343018516943
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-10,335.10082061018124,335.1008205685641,335.1008206541912,2,368.6109026711994,3657.083715871965
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-11,630.7018253284609,630.701825269493,630.701825380571,2,693.7720078613071,3657.083715871965
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-12,1305.500878761947,1305.5008786701117,1305.5008788482592,2,1436.0509666381417,3657.083715871965
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-13,134.8438953210342,134.8438948238163,134.84389582864537,2,148.32828485313763,3657.083715871965
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-14,918.474139861981,918.4741388802928,918.4741409792172,2,1010.3215538481792,3657.083715871965
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-16,621.726639105776,621.7266363125802,621.7266417034905,3,683.8993030163537,4635.341007400086
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-17,477.3557138324021,477.3557100808349,477.3557174122323,3,525.0912852156423,4635.341007400086
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-18,778.9313598118146,778.9313551432386,778.931364375129,3,856.8244957929961,4635.341007400086
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-19,1461.4674352220827,1461.467429273908,1461.4674411029823,3,1607.6141787442912,4635.341007400086
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-20,300.4451335788483,300.44512620497875,300.44514065714304,3,330.48964693673315,4635.341007400086
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-21,1095.6954140303956,1095.6954052136748,1095.6954225448928,3,1205.2649554334353,4635.341007400086
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-23,828.175321096995,828.1753101240162,828.1753323476166,4,910.9928532066946,6525.2994530099795
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-24,701.2347272112096,701.234714873367,701.2347401782365,4,771.3581999323306,6525.2994530099795
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-25,1021.8567482733852,1021.8567346488672,1021.8567626024465,4,1124.0424231007237,6525.2994530099795
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-26,1724.7456974162465,1724.745682310797,1724.7457130154812,4,1897.2202671578711,6525.2994530099795
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-27,584.983427125028,584.9834101964107,584.9834443336152,4,643.4817698375309,6525.2994530099795
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-28,1401.9169852305115,1401.9169669130183,1401.9170040381375,4,1542.1086837535627,6525.2994530099795
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-30,1176.7330259676564,1176.7330040725342,1176.7330483417534,5,1294.4063285644222,9447.666619387473
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-01-31,1069.1547430907085,1069.1547195684868,1069.1547676282178,5,1176.0702173997795,9447.666619387473
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-01,1407.0165093251835,1407.016483799168,1407.016535933743,5,1547.718160257702,9447.666619387473
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-02,2124.320796656446,2124.320769254929,2124.32082559685,5,2336.7528763220907,9447.666619387473
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-03,995.4647467114148,995.4647173747484,995.4647774269998,5,1095.0112213825564,9447.666619387473
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-04,1819.1517889725735,1819.151757715378,1819.1518215759036,5,2001.066967869831,9447.666619387473
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-05,416.2032713229813,416.20323838403687,416.2033061469814,6,457.82359845527947,12380.14218815148
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-06,1592.7909058769285,1592.7908701588556,1592.7909430353757,6,1752.0699964646215,12380.14218815148
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-07,1476.4117952587849,1476.4117573222734,1476.4118341680398,6,1624.0529747846635,12380.14218815148
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-08,1799.619836290542,1799.619796503046,1799.6198773997007,6,1979.5818199195965,12380.14218815148
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-09,2496.3111413907573,2496.311098976124,2496.311184887863,6,2745.9422555298333,12380.14218815148
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-10,1340.9333049112563,1340.9332604004308,1340.9333511654904,6,1475.026635402382,12380.14218815148
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-11,2132.404461450093,2132.404414701078,2132.4045101914635,6,2345.6449075951027,12380.14218815148
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-12,691.9274222702159,691.9273734530042,691.9274733694592,7,761.1201644972375,13404.846637286502
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-13,1826.2194051806623,1826.219354004236,1826.2194588230109,7,2008.8413456987287,13404.846637286502
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-14,1663.4790003989892,1663.4789465442398,1663.4790563627096,7,1829.8269004388883,13404.846637286502
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-15,1937.104219710544,1937.1041628174864,1937.104278706336,7,2130.8146416815985,13404.846637286502
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-16,2581.959496001148,2581.9594358843583,2581.959557152106,7,2840.155445601263,13404.846637286502
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-17,1373.561860694114,1373.5617984315263,1373.5619248707144,7,1510.9180467635256,13404.846637286502
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-18,2111.972811459328,2111.972745413407,2111.972877599207,7,2323.1700926052613,13404.846637286502
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-19,619.5818731312191,619.5818036742284,619.581941165162,8,681.5400604443411,11878.473050033801
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-20,1704.3032159581549,1704.3031440334903,1704.30328667383,8,1874.7335375539706,11878.473050033801
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-21,1495.5079309018074,1495.507855950139,1495.5080041547844,8,1645.0587239919882,11878.473050033801
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-22,1727.7068470776208,1727.7067691187165,1727.7069222075306,8,1900.477531785383,11878.473050033801
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-23,2336.782845645208,2336.7827654574285,2336.7829233193647,8,2570.461130209729,11878.473050033801
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-24,1099.1440013880742,1099.143917622269,1099.1440821021415,8,1209.0584015268817,11878.473050033801
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-25,1815.585149565006,1815.585061714916,1815.585232566984,8,1997.143664521507,11878.473050033801
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-26,309.0449132742964,309.04482257468067,309.04499876838685,9,339.94940460172603,9658.300595362265
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-27,1387.7805009539272,1387.7804072935844,1387.7805891785104,9,1526.5585510493202,9658.300595362265
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-28,1181.2837001545486,1181.2836042153965,1181.2837902779272,9,1299.4120701700035,9658.300595362265
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-02-29,1423.9536315730736,1423.9535329946227,1423.9537239361318,9,1566.348994730381,9658.300595362265
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-01,2051.3257236523064,2051.3256219517243,2051.3258192340354,9,2256.458296017537,9658.300595362265
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-02,839.2285520209158,839.2284471301837,839.2286503369784,9,923.1514072230075,9658.300595362265
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-03,1587.6562468820823,1587.6561387701972,1587.6563480559198,9,1746.4218715702907,9658.300595362265
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-04,118.54339285366814,118.54328127575954,118.54349837909524,10,130.39773213903496,9210.222125003307
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-05,1238.9644017284727,1238.9642874016606,1238.9645113450567,10,1362.86084190132,9210.222125003307
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-06,1077.0802414846269,1077.0801233328834,1077.0803544824585,10,1184.7882656330896,9210.222125003307
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-07,1365.8473398887122,1365.847219070613,1365.8474544546011,10,1502.4320738775837,9210.222125003307
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-08,2039.2871926661448,2039.287067176737,2039.287310662328,10,2243.2159119327594,9210.222125003307
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-09,871.687228183418,871.6870985316954,871.6873493779078,10,958.8559510017599,9210.222125003307
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-10,1661.5194077434182,1661.5192761151857,1661.519531499821,10,1827.6713485177602,9210.222125003307
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-11,229.26216276646733,229.262027066014,229.26228975548375,11,252.18837904311408,10473.06390870301
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-12,1380.6462650621309,1380.6461262950684,1380.6463965720948,11,1518.710891568344,10473.06390870301
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-13,1242.6461079904984,1242.6459670536815,1242.646243073546,11,1366.9107187895484,10473.06390870301
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-14,1547.229831672896,1547.2296882041708,1547.2299703703254,11,1701.9528148401857,10473.06390870301
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-15,2227.6654990395755,2227.6653524037697,2227.665641464351,11,2450.432048943533,10473.06390870301
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-16,1057.7526548557942,1057.7525054009504,1057.752801490806,11,1163.5279203413736,10473.06390870301
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-17,1835.764668342647,1835.7645157006227,1835.7648191372343,11,2019.3411351769118,10473.06390870301
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-18,382.28655944546745,382.28640272278005,382.2867149773384,12,420.51521539001425,10681.875803591929
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-19,1503.4682113546278,1503.4680514205097,1503.468371743223,12,1653.8150324900907,10681.875803591929
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-20,1327.013986464271,1327.0138238066554,1327.0141504904705,12,1459.7153851106982,10681.875803591929
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-21,1585.9219702541232,1585.921804270767,1585.9221386855927,12,1744.5141672795355,10681.875803591929
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-22,2214.7701048792173,2214.7699356627445,2214.7702777277773,12,2436.2471153671395,10681.875803591929
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-23,988.9188679409024,988.9186949135922,988.9190435683704,12,1087.8107547349928,10681.875803591929
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-24,1708.4164847449613,1708.4163085450489,1708.4166640644894,12,1879.2581332194575,10681.875803591929
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-25,195.7922157450464,195.79203657153369,195.7923983133967,13,215.37143731955106,8129.689405665655
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-26,1259.2586977268006,1259.2585135603656,1259.258884021668,13,1385.1845674994809,8129.689405665655
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-27,1028.6456408390222,1028.645452634013,1028.645830990644,13,1131.5102049229245,8129.689405665655
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-28,1239.0795668446135,1239.0793729143795,1239.079760650137,13,1362.987523529075,8129.689405665655
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-29,1827.208449107663,1827.2082515593536,1827.2086472221365,13,2009.9292940184296,8129.689405665655
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-30,570.3426032640673,570.3424012050261,570.3428044337081,13,627.376863590474,8129.689405665655
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-03-31,1270.299558896109,1270.2993523368914,1270.2997637991928,13,1397.32951478572,8129.689405665655
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-04-02,822.3188085524896,822.318593600606,822.3190221418736,14,904.5506894077387,5478.4816095055485
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-04-03,614.5710116793764,614.5707914284212,614.571227649168,14,676.0281128473141,5478.4816095055485
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-04-04,863.5555852076307,863.5553608333443,863.5558050427903,14,949.9111437283938,5478.4816095055485
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-04-05,1506.0504070667232,1506.050178438442,1506.0506319958165,14,1656.6554477733957,5478.4816095055485
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-04-06,319.07482840135003,319.0745959877953,319.07505790621707,14,350.98231124148504,5478.4816095055485
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-04-07,1103.7269909993602,1103.7267540296034,1103.7272241495805,14,1214.0996900992964,5478.4816095055485
Harry Potter Box Set,Dire Dawa,120,Accessories,2024-04-09,864.5666857887845,864.5664410704155,864.5669271396677,15,951.023354367663,602.2395812217444
Seiko Watch,Adama,391,Furniture,2024-02-03,399.931426279828,399.9314259956784,399.9314265499467,5,439.9245689078108,552.1302692106599
Seiko Watch,Adama,391,Furniture,2024-02-13,3522.971476241348,3522.9714759266267,3522.971476562569,7,3875.268623865483,21748.37187975617
Seiko Watch,Adama,391,Furniture,2024-02-14,1332.143393057113,1332.1433927082091,1332.143393430386,7,1465.3577323628244,21748.37187975617
Seiko Watch,Adama,391,Furniture,2024-02-15,4488.076602393482,4488.076601976538,4488.076602814522,7,4936.8842626328305,21748.37187975617
Seiko Watch,Adama,391,Furniture,2024-02-16,1056.1533948704173,1056.1533944121657,1056.1533953782591,7,1161.7687343574592,21748.37187975617
Seiko Watch,Adama,391,Furniture,2024-02-17,7888.368001379248,7888.368000758074,7888.36800199043,7,8677.204801517173,21748.37187975617
Seiko Watch,Adama,391,Furniture,2024-02-18,4007.7325605871615,4007.732559786159,4007.7325613403577,7,4408.505816645878,21748.37187975617
Seiko Watch,Adama,391,Furniture,2024-02-19,6543.479537389045,6543.479536402711,6543.479538252753,8,7197.8274911279495,94153.07341452558
Seiko Watch,Adama,391,Furniture,2024-02-20,13012.405839829084,13012.405838621942,13012.405840936894,8,14313.646423811993,94153.07341452558
Seiko Watch,Adama,391,Furniture,2024-02-21,11058.390051418306,11058.390050024816,11058.390052799576,8,12164.229056560138,94153.07341452558
Seiko Watch,Adama,391,Furniture,2024-02-22,14262.2882443041,14262.288242698696,14262.288245875972,8,15688.51706873451,94153.07341452558
Seiko Watch,Adama,391,Furniture,2024-02-23,10690.461536861458,10690.461534990422,10690.461538765456,8,11759.507690547605,94153.07341452558
Seiko Watch,Adama,391,Furniture,2024-02-24,17200.63459366627,17200.634591699134,17200.634595887204,8,18920.6980530329,94153.07341452558
Seiko Watch,Adama,391,Furniture,2024-02-25,12826.043300645902,12826.043298479197,12826.043303207683,8,14108.647630710493,94153.07341452558
Seiko Watch,Adama,391,Furniture,2024-02-26,14710.260376516224,14710.260374093368,14710.260379403036,9,16181.286414167847,135134.41211551736
Seiko Watch,Adama,391,Furniture,2024-02-27,20388.05691754837,20388.05691482057,20388.056920760617,9,22426.862609303207,135134.41211551736
Seiko Watch,Adama,391,Furniture,2024-02-28,17524.34687052887,17524.346867600187,17524.346874063147,9,19276.78155758176,135134.41211551736
Seiko Watch,Adama,391,Furniture,2024-02-29,19723.43782327327,19723.43781999479,19723.43782718961,9,21695.781605600598,135134.41211551736
Seiko Watch,Adama,391,Furniture,2024-03-01,15076.860996908848,15076.860993296235,15076.86100113178,9,16584.547096599734,135134.41211551736
Seiko Watch,Adama,391,Furniture,2024-03-02,20468.500561655288,20468.50055767857,20468.500566208397,9,22515.35061782082,135134.41211551736
Seiko Watch,Adama,391,Furniture,2024-03-03,14958.002013130372,14958.002008875132,14958.00201792345,9,16453.80221444341,135134.41211551736
Seiko Watch,Adama,391,Furniture,2024-03-04,15714.869822495166,15714.86981787375,15714.869827673678,10,17286.356804744682,120485.15500300103
Seiko Watch,Adama,391,Furniture,2024-03-05,20298.63313250808,20298.63312764805,20298.63313794064,10,22328.49644575889,120485.15500300103
Seiko Watch,Adama,391,Furniture,2024-03-06,16397.145995078055,16397.14598990105,16397.14600088505,10,18036.86059458586,120485.15500300103
Seiko Watch,Adama,391,Furniture,2024-03-07,17635.263211730675,17635.263206071333,17635.263217851625,10,19398.789532903746,120485.15500300103
Seiko Watch,Adama,391,Furniture,2024-03-08,12122.180009434138,12122.180003557029,12122.180015945958,10,13334.398010377552,120485.15500300103
